Object ID,Name,Class,Parent,Centroid X µm,Centroid Y µm
260b1b3e-b8d0-4e1f-968a-44ea5288ba96,PathCellObject,,PathAnnotationObject,606.97,32.94
cef08690-6569-4287-9085-c7c296925324,Target: CD68: CD4,Target: CD68: CD4,PathAnnotationObject,141.28,34.36
95f309b1-98b9-4ca4-9e17-8a391a641c35,PathCellObject,,PathAnnotationObject,40.36,35.7
aea5ebe2-25a1-401f-b734-a613ad9e057d,PathCellObject,,PathAnnotationObject,252.28,35.99
35bf2d04-6960-43a9-a29b-dcabaa598a9a,PathCellObject,,PathAnnotationObject,350.73,31.83
f300a55f-da3d-4e4b-8051-8941529c4f9c,PathCellObject,,PathAnnotationObject,406.88,33.91
4152eb22-6f3e-410a-a190-74bf9ef0190b,Target: CD4,Target: CD4,PathAnnotationObject,479.13,32.78
d87d0838-c69f-4c63-938c-671379d366b6,PathCellObject,,PathAnnotationObject,593.52,32.31
1aab1e46-1032-4c53-9715-e7dec35881c6,Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,PathAnnotationObject,653.35,33.88
c27f9953-f538-4632-8dd6-6aa3174c9831,PathCellObject,,PathAnnotationObject,6.542,36.29
0f4fda1c-f43f-468a-973b-218618198fc7,Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,PathAnnotationObject,129.09,33.18
c6703fa8-32ee-4a77-8710-d4b1e53f0859,PathCellObject,,PathAnnotationObject,270.12,36.93
72d3ba2b-9c8c-4c6e-afdf-b8b0d18ee029,PathCellObject,,PathAnnotationObject,518.73,36.63
da9674c7-8515-48c7-8480-1a9c981cc2fb,Target: CD68,Target: CD68,PathAnnotationObject,211.34,36.18
9391575c-6aba-479b-a63d-e144e25fbef2,Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,PathAnnotationObject,558.39,36.43
62cc7881-5fbb-4d9f-b20d-d6cd861b6adb,Target: CD20: CD68: CD3: CD4,Target: CD20: CD68: CD3: CD4,PathAnnotationObject,746.69,34.94
9f03e302-5f4d-49b4-beba-a4c37a2fb5f2,PathCellObject,,PathAnnotationObject,21.22,37.45
81ec12e8-25b3-4388-a637-e67a7b0d96b1,Target: CD3: CD8,Target: CD3: CD8,PathAnnotationObject,87.02,35.94
7f936ed5-4f72-43c2-a018-ae7b287819c3,Target: CD68: CD4,Target: CD68: CD4,PathAnnotationObject,151.77,36.04
9161838e-c9a1-4b97-8f94-93ceafcabb7b,PathCellObject,,PathAnnotationObject,367.55,34.72
d4393fd9-315d-48d0-ac25-46f2a7e0a8fc,PathCellObject,,PathAnnotationObject,441.29,35.18
54855ce5-4c63-426e-97b2-0d5672b816e6,Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,PathAnnotationObject,633.49,36.49
88fc8951-813b-47f5-946a-cfdebb06ac88,Target: CD68: CD3,Target: CD68: CD3,PathAnnotationObject,229.32,37.09
85e693ca-1a8f-4495-841f-c18235b5b426,PathCellObject,,PathAnnotationObject,309.08,34.81
dc8da7e5-96ec-462a-a29e-4ea471dc53b7,PathCellObject,,PathAnnotationObject,396.83,36.57
4f5cc447-1f23-4832-9c09-41e023da1e69,PathCellObject,,PathAnnotationObject,447.35,34.99
c87579af-cd13-4775-b8a8-606a1a9796d7,Target: CD3,Target: CD3,PathAnnotationObject,584.18,35.13
06b2ffb6-3b84-47b9-9ca2-4f556244590a,Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,PathAnnotationObject,698.17,35.56
2ae7f45d-d48d-46f1-80f3-f0c2211614d8,PathCellObject,,PathAnnotationObject,471.92,34.42
f2223f40-ca22-4db1-a28d-e373486300a5,Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,PathAnnotationObject,548.7,36.31
6aab5bda-32a9-4b23-b320-ce2f3f75a7ee,Target: CD68,Target: CD68,PathAnnotationObject,679.77,34.65
19b6e7b8-b55b-45f9-8bf5-a815020d2282,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,185.96,38.06
4655480f-8ae5-4743-964d-1f21d3e76abb,Target: CD3: CD8: FoxP3,Target: CD3: CD8: FoxP3,PathAnnotationObject,199.12,39.05
2be4bae1-b3e9-4e46-8679-d90c0388fbd8,PathCellObject,,PathAnnotationObject,375.08,35.34
016d1f80-9781-435b-adcd-ca2159bb5ca6,PathCellObject,,PathAnnotationObject,510.02,38.84
0cff3624-ed75-4ecb-9b4a-2ccb55a27e31,PathCellObject,,PathAnnotationObject,542.52,36.55
0c45a541-0278-4e54-a6d4-250de25334c5,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,574.44,37.95
371a66f8-110c-45c4-b96b-2cd76c88adce,Target: CD68: CD4,Target: CD68: CD4,PathAnnotationObject,688.15,36.52
42184d29-078c-4503-a622-196181584061,Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,PathAnnotationObject,708.67,37.67
76dc8acd-b73f-4ba8-baa4-c6768d7d9d39,PathCellObject,,PathAnnotationObject,346.03,36.95
f2883043-f4a9-4c3e-ab1d-fb6f91c40147,PathCellObject,,PathAnnotationObject,380.13,37.64
4ec16818-e1f5-4b0a-8c7f-3d7fe7459cf8,PathCellObject,,PathAnnotationObject,615.59,39.74
4661aab5-0ac2-4003-8e44-b1aaec33f04f,Target: CD68,Target: CD68,PathAnnotationObject,237.59,39.52
095d2338-0a0e-4f6b-871f-156de4c1df64,PathCellObject,,PathAnnotationObject,351.95,39.55
e639b315-ffdf-404b-bf1a-e4f390639153,PathCellObject,,PathAnnotationObject,432.09,36.76
856d40f3-ce30-4b0c-aa61-f4cc77e2856a,Target: CD20: CD3: CD8,Target: CD20: CD3: CD8,PathAnnotationObject,789.47,40.05
36bc1ab2-d872-4914-8967-d63a738e1c11,Target: CD68,Target: CD68,PathAnnotationObject,53.78,39.65
7f4c9fc7-4798-4d0d-bba9-665d54c761b2,Target: CD20,Target: CD20,PathAnnotationObject,601.01,41.49
ca5ea650-61c3-4f1a-80f7-decfa8293a4a,Target: CD20: CD68: CD3: CD4: CD8,Target: CD20: CD68: CD3: CD4: CD8,PathAnnotationObject,776.56,40.05
26942c03-fa9d-4e75-a357-bf98c077c145,PathCellObject,,PathAnnotationObject,449.75,40.23
ec342695-e2dd-4ccc-a32b-dc90d36314fe,PathCellObject,,PathAnnotationObject,492.38,39.5
5fde1a15-2815-4cef-b726-79b40c4e0950,PathCellObject,,PathAnnotationObject,339.43,40.41
9f50d005-f954-4b50-a4ff-b412c5d9bd34,PathCellObject,,PathAnnotationObject,534.25,37.2
3603c961-4a48-48c5-b975-40d134c7ce61,Target: CD3,Target: CD3,PathAnnotationObject,462.5,40.26
fcba3fc6-910d-4533-bea8-d280225dd720,PathCellObject,,PathAnnotationObject,502.32,38.48
1499546a-b466-4662-a3a2-75037ba234ed,Target: CD68: CD4,Target: CD68: CD4,PathAnnotationObject,722.07,37.22
5013b0b4-b517-4469-b149-0b2ad80650f0,Target: CD20: CD68: CD3,Target: CD20: CD68: CD3,PathAnnotationObject,760.71,40.34
b2532307-c574-4e44-af07-70aa6d5e35ed,Target: CD8,Target: CD8,PathAnnotationObject,92.83,42.67
66bffade-18e4-4dcd-be07-36094b6b0617,PathCellObject,,PathAnnotationObject,468.73,38.76
7b0a57a8-e757-4259-ad60-ba0d412039d8,Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,PathAnnotationObject,566.03,40.19
291b1be2-52ad-4423-9950-c421290a55b8,Target: CD68: CD3: CD4: CD8,Target: CD68: CD3: CD4: CD8,PathAnnotationObject,672.09,42.07
3bdea06b-b161-43dd-a4c1-6d8c4dcb03da,Target: CD68: CD4: CD8,Target: CD68: CD4: CD8,PathAnnotationObject,80.59,41.81
d1875cc6-2977-46e7-a506-c44b0fb059e8,Target: CD68: CD4,Target: CD68: CD4,PathAnnotationObject,127.53,43.67
cb5a3faa-b3d8-4739-8102-05715a8fbbfa,Target: CD68: CD4: FoxP3,Target: CD68: CD4: FoxP3,PathAnnotationObject,160.78,42.94
b6b466f4-f7dc-4a72-8ff1-b135748c8a47,Target: CD4,Target: CD4,PathAnnotationObject,173.69,43.39
2300ac4b-62e2-4b45-add1-2af4c164fdb6,PathCellObject,,PathAnnotationObject,301.57,42.85
a8fa1044-f749-47d1-a8e6-fad2588993dc,PathCellObject,,PathAnnotationObject,317.19,42.66
51c9ba16-5cc2-4de6-ad92-b79bad862cf1,PathCellObject,,PathAnnotationObject,415.98,42.19
22856e54-2108-4d64-9ef3-543b72074e3a,Target: CD68: CD4,Target: CD68: CD4,PathAnnotationObject,486.16,41.19
eb5d5e86-59bc-43ce-a5e5-5ecabea3990d,Target: CD4,Target: CD4,PathAnnotationObject,385.35,40.06
b814f23c-f7e2-47e4-97d0-0f49532aa947,Target: CD3: CD8,Target: CD3: CD8,PathAnnotationObject,624.46,43.07
9dc33f95-7847-46ca-bb37-76450fd7fd92,PathCellObject,,PathAnnotationObject,327.61,41.55
1e29b6e3-19fb-4873-98ad-6574ea64c536,PathCellObject,,PathAnnotationObject,370,45.56
e7b33870-7320-4efd-9282-1fcb1cc77749,PathCellObject,,PathAnnotationObject,434.5,40.85
d4f1e795-7181-41ab-b275-6abe6e75c0ba,Target: CD68: CD4,Target: CD68: CD4,PathAnnotationObject,644.96,40.73
1bcc959c-b771-47db-9acd-e6860979deac,Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,PathAnnotationObject,727.96,41.56
c674cfe7-2612-49d6-9578-9cc37ed4ee56,PathCellObject,,PathAnnotationObject,12.94,41.16
82691e14-7a39-48e0-ac64-99da83e21255,Target: CD3,Target: CD3,PathAnnotationObject,582.01,41.98
a27c8ff4-c528-4f69-a60b-c80c073875b6,Target: CD68: CD3: CD4: CD8,Target: CD68: CD3: CD4: CD8,PathAnnotationObject,714.16,42.59
c4456117-8bc1-4396-b24d-7621d68e1461,Target: CD20,Target: CD20,PathAnnotationObject,749.91,41.87
ee929aad-5f41-4a9d-bf1b-977769668822,PathCellObject,,PathAnnotationObject,31.58,42.73
adda42d7-c198-4535-bdba-a78a2852fd6d,PathCellObject,,PathAnnotationObject,455.62,43.83
ddf60bfc-cebf-4408-af71-7867759b75ad,Target: CD8,Target: CD8,PathAnnotationObject,637.54,41.3
207ce31b-c7cb-440a-b62d-d314a27938ed,PathCellObject,,PathAnnotationObject,407.91,42.65
65b5714d-6b9f-4413-b24d-72a38fe2761b,PathCellObject,,PathAnnotationObject,471.22,45.51
1d0760ee-e39a-4e51-adbf-dc3a875a2dd7,Target: CD20: CD68: CD8,Target: CD20: CD68: CD8,PathAnnotationObject,590.87,44.5
fef194f6-9769-4447-a346-857a2f584d67,Target: CD68,Target: CD68,PathAnnotationObject,112.16,44.46
ef2ee09c-554e-46a8-a058-1a4d92111212,PathCellObject,,PathAnnotationObject,442.29,43.71
8c1ba0b0-0a73-44e6-b127-efa533f358fe,Target: CD68,Target: CD68,PathAnnotationObject,393.21,44.41
1e1a01ca-70e3-458a-8cd5-f2787dc695e4,PathCellObject,,PathAnnotationObject,479.26,46.68
7f39e8ac-834f-460f-8e45-4bccc8183bfd,PathCellObject,,PathAnnotationObject,426.19,45.56
533d5597-62e1-4b77-9f94-d14e0192436f,PathCellObject,,PathAnnotationObject,534.78,43.74
27bd055f-b37d-4640-b3ef-0212176cc705,Target: CD3,Target: CD3,PathAnnotationObject,570.89,43.63
349f53ee-91d3-43a7-923c-8de8d21b0730,Target: CD68: CD3: CD4: CD8: FoxP3,Target: CD68: CD3: CD4: CD8: FoxP3,PathAnnotationObject,698.29,44.61
88bf5232-43d9-4e6f-b23b-5f45e7d1089e,PathCellObject,,PathAnnotationObject,500.39,44.4
f338114c-ddbe-464e-a8cc-10325a87c0ab,Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,PathAnnotationObject,734.63,42.83
882690de-4524-4f34-8a46-c6ab689048c1,PathCellObject,,PathAnnotationObject,243.27,44.02
db61d94a-7ff2-4956-a378-1f5baa2b6754,Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,PathAnnotationObject,557.85,45.03
ec88b767-1d6c-46b2-bf54-292fd4f7277c,Target: CD68,Target: CD68,PathAnnotationObject,263.03,44.64
e593e92c-bb37-429a-aac0-7c806c8c6e02,Target: CD4,Target: CD4,PathAnnotationObject,543.29,48.79
83c48979-3afa-4780-8d49-465f75c1b0a7,PathCellObject,,PathAnnotationObject,357.95,44.85
bdcde202-8c12-480f-8003-dd911701781b,PathCellObject,,PathAnnotationObject,401.85,45.44
2d04c99d-7e42-42b1-ad5f-aabded4d83f8,PathCellObject,,PathAnnotationObject,524.89,46.24
20e6cd79-6070-4d22-8ccb-d1c18c9e435a,Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,PathAnnotationObject,740.33,43.39
bf091fe9-fad6-46a8-aa5a-ded6e334b9ab,PathCellObject,,PathAnnotationObject,45.13,47.63
dfc8c79d-46be-47b6-8854-cef77794a363,PathCellObject,,PathAnnotationObject,251.13,46.53
5e884ff2-e0a8-42a5-a971-0840d8c1ddcc,PathCellObject,,PathAnnotationObject,380.68,50.27
12f3ab76-bedd-47b2-8cc6-ffe09b5c1e24,Target: CD4,Target: CD4,PathAnnotationObject,550.89,49.62
84a8c27f-c513-486c-bf3d-1aaff019cbbe,Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,PathAnnotationObject,578.59,47.48
3bf2a72b-ae43-4442-af2e-957f42688ab2,Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,PathAnnotationObject,688.9,47.25
1ae0a5af-0406-4051-a70b-2ffcdfea9711,PathCellObject,,PathAnnotationObject,436.77,46.43
ee812d98-b0b5-4116-abfe-fb77f3b904ea,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,100.23,46.55
00e36bd4-28f7-48df-bbf2-9af797fde493,Target: CD68,Target: CD68,PathAnnotationObject,189.42,46.44
e036cb81-62d8-4a00-8808-160e6e5551dc,PathCellObject,,PathAnnotationObject,495.32,48.82
f587919d-bb18-436a-976a-a409cba21158,PathCellObject,,PathAnnotationObject,12.12,47.9
d20df254-291d-4f48-aff3-e848b6b19d95,PathCellObject,,PathAnnotationObject,20.99,48.77
5fbda14c-75bb-43ce-9b6b-1b22ffbedcd3,Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,PathAnnotationObject,651.98,45.65
1c728193-c017-4df8-9ae2-d5acdd2546df,Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,PathAnnotationObject,744.6,48.96
20ef6e4a-5bb8-4b40-8cfc-2ffc9c4eeafc,Target: CD68: CD4,Target: CD68: CD4,PathAnnotationObject,148.55,50.71
5b5c20ca-fb8b-401d-8264-b49eafebc3c3,PathCellObject,,PathAnnotationObject,511.62,47.87
1b2fbdd7-0091-43f7-aecd-8c72c6e661fd,Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,PathAnnotationObject,753.96,49.52
15d1a74e-c304-4f26-a3e7-879f91f906a0,PathCellObject,,PathAnnotationObject,3.834,49.53
2424e216-d8cb-496c-88cd-478a0bc39543,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,640.14,49.55
931a2fd7-c23d-439c-91ef-09786ce433d1,PathCellObject,,PathAnnotationObject,339.58,50.06
f77656d9-e95c-4bb6-a71b-80337585af3a,Target: CD3: CD8,Target: CD3: CD8,PathAnnotationObject,632.35,49.06
a7c84598-6d33-409c-919b-730caf02ea98,Target: CD20: CD3: CD8,Target: CD20: CD3: CD8,PathAnnotationObject,797.1,48.47
861acddb-401e-4183-8912-e2373f184cfc,PathCellObject,,PathAnnotationObject,280.17,51.51
43c39666-2675-4ce2-b39b-e1d628a29c96,PathCellObject,,PathAnnotationObject,352.24,49.4
929b8eac-2058-4e46-b32e-4a47f8a3ffe7,PathCellObject,,PathAnnotationObject,461.75,50.17
e30934d4-700b-4f3f-972f-c38dec104061,Target: CD68: CD3: CD8,Target: CD68: CD3: CD8,PathAnnotationObject,665.39,50.91
6f82e276-2c6b-47a6-ba4a-66243de3c9e6,Target: CD68,Target: CD68,PathAnnotationObject,681.31,48.78
05a2170d-149f-4734-b339-b7ab85f64b8a,Target: CD20: CD68: CD4,Target: CD20: CD68: CD4,PathAnnotationObject,724.01,50.95
4bc42195-b087-4c22-a684-f7db1c92ea5b,Target: CD20: CD68: CD3: CD8,Target: CD20: CD68: CD3: CD8,PathAnnotationObject,774.15,49.06
97778693-8348-4e86-bda3-0725b7e5083e,Target: CD20: CD3: CD8,Target: CD20: CD3: CD8,PathAnnotationObject,789.25,50.05
508e74e0-df17-4c3c-b445-ac15bd5655b3,PathCellObject,,PathAnnotationObject,295.29,52.51
38d2e796-ac86-420b-a789-cce8162af886,PathCellObject,,PathAnnotationObject,535.32,49.77
39a44686-5807-4f5a-af22-9ea431851f55,PathCellObject,,PathAnnotationObject,416.43,50.27
89ec61a5-acd3-4faa-bfbf-55fa87ab90e5,PathCellObject,,PathAnnotationObject,570.39,50.7
bccee6c1-6eb6-4bed-a203-b030505e60c6,Target: CD68: CD3: CD4: CD8,Target: CD68: CD3: CD4: CD8,PathAnnotationObject,714.88,51.58
ef2c6767-90e6-4c86-a937-bf6360f4e5a3,PathCellObject,,PathAnnotationObject,247.27,51.64
ce9b9dd9-c881-423e-8ea4-f356b2d1e707,Target: FoxP3,Target: FoxP3,PathAnnotationObject,390.33,54.72
90377b32-5d64-42c5-bc64-90a921f48c16,Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,PathAnnotationObject,560.69,50.77
d1502b23-0038-497a-8f05-073f5f83c515,Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,PathAnnotationObject,731.21,50.45
128c6805-37db-4c7c-b4b1-f2721283cf9b,PathCellObject,,PathAnnotationObject,238.28,50.19
270d42db-e51b-4a0f-b5a2-838f8fa1a66c,PathCellObject,,PathAnnotationObject,405.87,53.28
6981102a-77a2-4278-bf24-34807b93479a,PathCellObject,,PathAnnotationObject,431.47,51.35
e36fe8c5-11f8-4bf4-b11b-5252d5e4ae02,Target: CD20: CD3: CD4: CD8,Target: CD20: CD3: CD4: CD8,PathAnnotationObject,780.32,52.29
669f3427-e57a-466a-b909-cf80a77a9925,PathCellObject,,PathAnnotationObject,325.09,53.75
6076c2fe-e8bc-482e-9876-9a9400ebb82b,Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,PathAnnotationObject,656.24,52.51
d67c6bf7-7347-4c96-8a3e-6217e433edc6,PathCellObject,,PathAnnotationObject,219.22,52.86
83c03068-2986-4206-b1d4-d80c82d096af,PathCellObject,,PathAnnotationObject,441.46,50.96
43b6ff1f-5c5a-4c58-b13f-86f74ec6596d,Target: CD3,Target: CD3,PathAnnotationObject,485.28,56.93
6c25d259-5fd3-4c0e-8e99-d4082b58bc3d,Target: CD68,Target: CD68,PathAnnotationObject,184.75,54.68
b44a52db-11a3-4227-b114-3b59df67dd52,PathCellObject,,PathAnnotationObject,501.7,53.84
a1694a89-d04c-40df-a631-e6a73774d0d1,Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,PathAnnotationObject,737.53,52.86
f93fb84f-2f06-4c7f-a062-0870dc090dba,Target: CD68: CD3: CD4: CD8,Target: CD68: CD3: CD4: CD8,PathAnnotationObject,702.58,51.74
47fee724-672b-4f8d-94d8-9e1908a570f0,PathCellObject,,PathAnnotationObject,198.33,52.63
b07a61b4-fd4c-4dc0-89cd-ed13e5cfd1b1,Target: CD68: CD3: FoxP3,Target: CD68: CD3: FoxP3,PathAnnotationObject,265.67,55.57
9b8b98f2-4227-4249-a0be-a533311514f7,PathCellObject,,PathAnnotationObject,359.16,54.66
78793f85-0783-459d-b045-11138b8f9507,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,646.05,53.74
92585a43-a0ca-44a2-8dc8-59b00ef41b55,Target: CD20: CD68: CD3: CD4,Target: CD20: CD68: CD3: CD4,PathAnnotationObject,766.26,53.26
e72ebba8-37ec-444d-9ca5-2efbec6750df,Target: CD68: CD3: CD4: FoxP3,Target: CD68: CD3: CD4: FoxP3,PathAnnotationObject,126.46,55.4
cb4468ce-e574-440b-b042-68583717e3b9,Target: CD20: CD68: CD3: CD4: CD8,Target: CD20: CD68: CD3: CD4: CD8,PathAnnotationObject,607.97,52.05
4868ac94-1125-4938-a91e-6051141bb5d8,Target: CD68,Target: CD68,PathAnnotationObject,677.12,56.68
b62042d5-ebe4-4830-9e94-e3c54137d6f8,Target: CD3: CD4: FoxP3,Target: CD3: CD4: FoxP3,PathAnnotationObject,170.32,55.44
87b01fbc-4942-4d33-be47-43b4129b6035,PathCellObject,,PathAnnotationObject,28.76,57.2
9294326d-f762-4acd-9006-fd9d6122f009,Target: CD3,Target: CD3,PathAnnotationObject,227.22,53.3
07bda482-095c-4d2f-86e2-cc5cda36930e,Target: CD3: CD4: CD8: FoxP3,Target: CD3: CD4: CD8: FoxP3,PathAnnotationObject,617.53,56.41
adab28f5-b845-4889-b63e-cb3774f8e636,Target: CD3: CD8,Target: CD3: CD8,PathAnnotationObject,686.7,55.64
a0860b32-3db7-40e9-9503-2ecc37f2edd0,Target: FoxP3,Target: FoxP3,PathAnnotationObject,40.56,57.72
9a589c49-b9fd-4980-9df6-4fe91428055d,PathCellObject,,PathAnnotationObject,452.61,54.53
aaefe196-a642-4fe6-9d83-18b48b55887b,PathCellObject,,PathAnnotationObject,507.21,54.97
aba4c271-bfe8-44ef-8b11-c5357957a508,PathCellObject,,PathAnnotationObject,627.59,55.24
6e5aa896-1776-4ebd-b0cc-da3e57f0831d,PathCellObject,,PathAnnotationObject,91.73,54.48
afcff9d0-65d7-4f1d-a4be-4bd170ecdfa3,Target: CD68: CD3: CD4: FoxP3,Target: CD68: CD3: CD4: FoxP3,PathAnnotationObject,102.48,58.45
d9363e07-b40d-4c9f-8932-040705b330ca,PathCellObject,,PathAnnotationObject,233.51,54.75
8aa29476-6f09-46b1-8088-c2670dd2e369,PathCellObject,,PathAnnotationObject,515.49,55.48
5c9519f8-60e4-4193-8464-fb3073fe358c,PathCellObject,,PathAnnotationObject,538.05,56.1
0a177529-0372-4b5c-83f4-d18923c11433,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,580.15,55.09
d1a57e3d-ac6a-42d4-b8b1-29e7363690a2,PathCellObject,,PathAnnotationObject,12.37,54.65
b4e12f31-c8ab-4b95-b1c8-7f32482db23f,Target: CD68,Target: CD68,PathAnnotationObject,74.55,55.64
e85abe88-541e-4e8d-a8bd-ae578f40f3c8,PathCellObject,,PathAnnotationObject,422.21,56.44
6fe6605c-f2f3-43ee-a264-965e8d757370,PathCellObject,,PathAnnotationObject,53.56,56.04
f81fc688-4a4c-49fb-81d9-bed74017387a,PathCellObject,,PathAnnotationObject,372.66,55.35
724ba4a9-c307-406c-9d6a-7fff91047f4a,Target: CD20: CD3: CD4: CD8,Target: CD20: CD3: CD4: CD8,PathAnnotationObject,589.12,53.85
d0dcbd83-dffb-4e72-9728-bb25d3fa754e,Target: CD68,Target: CD68,PathAnnotationObject,136.67,56.2
e1e34975-b3b9-4f18-9885-43c1d5bf1180,PathCellObject,,PathAnnotationObject,494.7,57.91
63d51216-0685-4f96-a6cf-d59e8327bd11,PathCellObject,,PathAnnotationObject,525.66,55.61
4f3190ec-c220-4dab-adb3-bf05becc3b5c,Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,PathAnnotationObject,695.14,57.45
4ffeb1ae-3318-47ef-86cd-983d236aa9b0,Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,PathAnnotationObject,748.11,56.35
03616065-e0d9-4bc8-9c89-24eb35c62692,PathCellObject,,PathAnnotationObject,241.57,61.46
1b5357e8-e738-4323-a0ef-2bfecf741c4a,PathCellObject,,PathAnnotationObject,310.97,56.44
e5aea8b4-72b2-4181-bf18-64f9e2117fcd,PathCellObject,,PathAnnotationObject,348.84,58.79
51d6a820-17cc-448c-b684-734ce6ed695b,PathCellObject,,PathAnnotationObject,366.45,56.87
016b57df-f076-4cec-9fb7-4b09b5329919,PathCellObject,,PathAnnotationObject,532.61,56.79
02959930-535a-41f3-9d18-ebddb2f8083d,Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,PathAnnotationObject,562.79,60.1
1f25c256-9a62-4335-8417-a7283ce0b37f,PathCellObject,,PathAnnotationObject,443.56,57.11
b0949f91-30b8-4c80-b9c1-ed53fcbffd7b,Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,PathAnnotationObject,603.03,56.89
298f3cc8-0745-42f0-af5c-72b3e32f6d85,Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,PathAnnotationObject,741.92,56.86
f03db9c8-269e-4d74-924d-8b2f4be7998a,PathCellObject,,PathAnnotationObject,413.66,58.41
b8306638-6758-45c7-8d61-40b0db7e8d68,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,716.35,58.41
d33e8c38-d388-40f9-90f0-97a876858378,Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,PathAnnotationObject,773.65,59.05
cfe7b3de-a2df-49b8-9c86-ffc5f4f07516,Target: CD20: CD3,Target: CD20: CD3,PathAnnotationObject,793.48,60.13
d9090fb2-b822-41a4-afd6-49981917e6b5,Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,PathAnnotationObject,730.41,59.24
b1a0e7a4-f226-4fe1-9310-407f1662c93b,PathCellObject,,PathAnnotationObject,431.2,60.45
32796058-a1ac-4825-a44b-662f886a674c,PathCellObject,,PathAnnotationObject,318.93,60.23
931c14fe-2785-470f-9145-e54446818df3,PathCellObject,,PathAnnotationObject,464.31,58.21
b677dd42-54dc-424f-b10d-93de081edadd,Target: FoxP3,Target: FoxP3,PathAnnotationObject,18.17,63
f4a9db23-309b-400a-b28b-d4c3d607659a,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,591.21,60.19
e0b5f308-029d-454e-bc18-c2288da447a8,Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,PathAnnotationObject,783.01,61.15
b4c48d9a-d9af-4f91-8346-d335b3b9cb2a,PathCellObject,,PathAnnotationObject,4.035,62.75
d6c1b2d0-a774-462c-9980-2f4557ac95c2,Target: CD68,Target: CD68,PathAnnotationObject,113.38,58.64
41335b36-3de1-4741-8196-1f7b2b98b400,PathCellObject,,PathAnnotationObject,337.9,62.36
82ca8d1e-2852-4d82-a41c-9d8c4e291955,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,752.24,62.18
bc267301-1fed-4d53-aef0-9c26ed4de27f,PathCellObject,,PathAnnotationObject,301.95,61.88
12d7d155-a2a1-4bb0-aebc-251dcf4d4dc2,Target: CD20: CD3: CD4: CD8,Target: CD20: CD3: CD4: CD8,PathAnnotationObject,597.93,62.01
457a6932-9d13-46c7-9950-5040ee306349,Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,PathAnnotationObject,635.31,60.71
82da70a1-223c-4ae4-adab-d819a0eac521,Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,PathAnnotationObject,703.04,59.93
70b4bad5-4b46-46c6-bc13-87f8fc80e754,Target: CD68: CD4,Target: CD68: CD4,PathAnnotationObject,87.7,62.41
b2f03f07-e5f5-4f7c-a8e0-e37cd72b0789,PathCellObject,,PathAnnotationObject,193.08,68.43
946a6aa2-1d6c-4bd2-b5ae-6d3724bbb704,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,574.05,63.59
c24230bf-e16d-4014-8486-abc688f078eb,Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,PathAnnotationObject,650.23,60.55
6338630e-c6aa-42c3-a67b-606eaab9d72d,PathCellObject,,PathAnnotationObject,377.25,63.4
414f27b7-b5cf-4499-85c2-3b6258a94484,PathCellObject,,PathAnnotationObject,401.78,63.19
fa914d7d-fe98-48bf-a011-ea598e5b060c,PathCellObject,,PathAnnotationObject,508.2,62.06
